"FISHID","fish_name","scientific_name","family","genus","gear","fisher_ID","date","month","year","village","time_decimal","total_weight","number_fish","total_sold","total_consumed"
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-10-17,10,2016,2,3.67,0.205,5,0.205,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,5,2016-03-29,3,2016,5,2.5,1.435,35,1.435,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,13,2016-06-15,6,2016,2,5.75,0.05,1,0,0.05
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,3,2016-11-26,11,2016,2,4.58,0.02,1,0,0.02
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2017-02-23,2,2017,2,3.4,0.195,4,0.195,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,10,2016-07-10,7,2016,3,3.35,0.14,1,0,0.14
38,"bemasoa","Decapterus sp.",NA,"Decapterus",2,3,2016-03-14,3,2016,2,4.33,0.22,5,0,0.22
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,5,2016-04-22,4,2016,2,4.33,0.115,2,0,0.115
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,36,2016-12-12,12,2016,4,2.5,0.75,30,0.75,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,16,2016-09-22,9,2016,2,3.32,0.08,1,0.08,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,33,2016-07-08,7,2016,1,3.17,0.035,1,0.035,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,16,2016-08-05,8,2016,2,4.4,0.235,2,0.235,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,25,2016-11-13,11,2016,3,2.33,0.03,1,0,0.03
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-08-05,8,2016,2,4.33,0.14,1,0,0.14
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,8,2017-01-28,1,2017,2,4.58,0.04,1,0,0.04
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,19,2016-08-12,8,2016,3,0.62,0.9,3,0,0.9
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,22,2016-11-14,11,2016,4,1.17,0.085,1,0.085,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,5,2017-02-11,2,2017,3,3.87,0.04,1,0,0.04
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,16,2017-02-27,2,2017,1,8.63,0.04,1,0,0.04
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,47,2016-08-12,8,2016,1,4.58,0.055,1,0,0.055
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-09-21,9,2016,2,6.42,0.185,5,0.185,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,14,2016-07-22,7,2016,3,3.85,0.05,1,0,0.05
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,14,2016-06-20,6,2016,2,5.23,0.045,1,0,0.045
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-03-14,3,2016,2,5.5,0.11,3,0.11,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,30,2016-04-28,4,2016,1,4.62,0.185373891301852,3,0.185373891301852,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,9,2016-09-21,9,2016,2,4.08,0.685,5,0.685,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,47,2016-06-16,6,2016,1,4.75,0.07,1,0.07,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-06-15,6,2016,2,4.72,0.06,1,0,0.06
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,17,2016-09-22,9,2016,2,3.75,1.85,34,1.85,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,5,2016-11-13,11,2016,3,3.2,0.175,3,0.175,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,13,2016-09-22,9,2016,2,3.75,0.95,16,0.95,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",2,3,2016-08-09,8,2016,2,6.25,0.1,2,0,0.1
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-03-14,3,2016,2,5.5,0.06,1,0,0.06
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,10,2017-03-25,3,2017,3,2.57,0.09,3,0,0.09
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,10,2017-04-13,4,2017,2,3.17,0.185,4,0.185,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,19,2017-07-19,7,2017,4,2.5,0.22,4,0,0.22
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,28,2017-06-17,6,2017,4,2.33,0.165,1,0.165,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,3,2016-06-11,6,2016,3,2.63,0.104,5,0.104,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,8,2017-05-27,5,2017,2,3.42,0.375,11,0.375,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,5,2017-04-15,4,2017,3,2.25,0.21,3,0,0.21
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-12-23,12,2016,2,4.83,0.370747782603703,6,0.370747782603703,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,30,2017-02-27,2,2017,1,5.93,0.43253907970432,7,0.43253907970432,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,13,2016-11-26,11,2016,2,9.33,0.065,2,0.065,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,47,2016-09-23,9,2016,1,5.25,0.494330376804938,8,0.494330376804938,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,16,2016-08-07,8,2016,3,1.65,0.065,1,0,0.065
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,3,2017-02-26,2,2017,3,7.33,0.27,8,0,0.27
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,24,2016-10-26,10,2016,2,3.42,0.09,1,0.09,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,13,2016-11-26,11,2016,2,7.25,0.175,3,0.175,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,10,2016-04-22,4,2016,2,4.33,0.12,3,0.12,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2016-06-29,6,2016,2,5.97,0.55,7,0.55,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",8,9,2016-11-26,11,2016,2,4.75,0.04,1,0.04,0
38,"bemasoa","Decapterus sp.",NA,"Decapterus",1,6,2017-02-24,2,2017,2,2.88,0.63,32,0.515,0.115
40,"bemolotro","Plectorhinchus sp.",NA,"Plectorhinchus",1,11,2016-10-23,10,2016,2,1.67,0.35,1,0,0.35
40,"bemolotro","Plectorhinchus sp.",NA,"Plectorhinchus",1,18,2017-02-15,2,2017,4,1.67,0.74,1,0,0.74
40,"bemolotro","Plectorhinchus sp.",NA,"Plectorhinchus",1,27,2016-09-30,9,2016,1,1.83,0.02,1,0,0.02
41,"bikeso","Cephalopholis boenak",NA,"Cephalopholis",8,4,2016-03-12,3,2016,3,1.27,0.224,10,0,0.224
41,"bikeso","Cephalopholis boenak",NA,"Cephalopholis",2,7,2016-03-26,3,2016,3,1.87,0.055,1,0,0.055
41,"bikeso","Cephalopholis boenak",NA,"Cephalopholis",2,11,2016-04-19,4,2016,4,3.5,0.073,2,0,0.073
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2016-09-30,9,2016,1,6.25,19.6788520630017,15,19.6788520630017,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,6,2016-12-23,12,2016,2,4.83,3.93577041260033,3,3.93577041260033,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,15,2016-09-22,9,2016,2,4.33,26.79,25,26.79,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,17,2016-09-19,9,2016,2,3.57,6.77,7,6.77,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,17,2016-06-19,6,2016,4,3,3.228,3,3.228,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,5,2017-09-19,9,2017,4,3.5,1.205,2,0.285,0.92
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,34,2016-03-18,3,2016,1,5.5,20.9907755338685,16,20.9907755338685,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,36,2016-09-30,9,2016,1,6.25,0.97,1,0,0.97
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,17,2016-09-22,9,2016,2,3.75,190.965,185,190.965,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,49,2016-10-09,10,2016,1,5.5,5.24769388346711,4,5.24769388346711,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,8,2016-09-21,9,2016,2,6.42,5.185,5,4.025,1.16
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2017-01-25,1,2017,1,3.17,7.87154082520067,6,7.87154082520067,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,8,2017-05-27,5,2017,2,3.42,1.15,1,0,1.15
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,29,2016-09-19,9,2016,4,2,7.025,6,7.025,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,8,2016-12-23,12,2016,2,4.83,0,7,0,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",7,31,2016-10-14,10,2016,4,3.67,6.968,2,6.968,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,41,2016-10-15,10,2016,1,5.45,9.165,3,9.165,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,13,2016-06-15,6,2016,2,5.75,10.705,16,9.465,1.24
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,6,2017-02-17,2,2017,2,4.42,0.35,1,0,0.35
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,33,2016-10-25,10,2016,4,8.42,8.908,3,5.906,3.002
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2017-06-08,6,2017,1,5.83,39.3577041260034,30,39.3577041260034,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,24,2016-10-26,10,2016,2,3.42,1.305,1,1.305,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,5,2016-09-09,9,2016,4,1.5,5.865,2,5.865,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,14,2016-06-15,6,2016,2,5.75,3.275,6,2.36,0.915
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,11,2016-07-08,7,2016,1,5.75,4.17,4,0,4.17
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,27,2016-08-21,8,2016,4,5.5,3.537,4,3.537,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,8,2016-10-17,10,2016,2,3.67,16.729,14,15.104,1.625
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,6,2017-04-01,4,2017,2,4.33,2.02,9,2.02,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2016-08-23,8,2016,1,6,9.18346429606745,7,9.18346429606745,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,22,2016-07-08,7,2016,1,3.25,62.9723266016054,48,61.2823266016054,1.69
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,54,2017-05-23,5,2017,1,6.62,9.18346429606745,7,9.18346429606745,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,9,2016-09-22,9,2016,2,3.2,6.38,6,5.37,1.01
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,13,2016-09-22,9,2016,2,3.75,62.25,59,61.195,1.055
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2016-08-06,8,2016,1,5.27,18.3669285921349,14,18.3669285921349,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,17,2016-06-21,6,2016,4,4.5,19.895,23,19.895,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,8,2017-04-01,4,2017,2,4.17,4.12,17,4.12,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,48,2016-10-15,10,2016,1,4.75,5.24769388346711,4,5.24769388346711,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,14,2016-07-08,7,2016,1,7.75,20.9907755338685,16,20.9907755338685,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,14,2016-10-09,10,2016,4,1.5,6.493,2,6.493,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,15,2016-10-15,10,2016,1,6,3.93577041260033,3,3.93577041260033,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,9,2016-06-15,6,2016,2,3.92,0.42,1,0,0.42
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,36,2016-12-13,12,2016,1,5.68,1.73,2,0,1.73
42,"bonique","Allothunnus fallai",NA,"Allothunnus",2,2,2016-09-26,9,2016,4,4,9.024,3,6.016,3.008
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,5,2016-06-12,6,2016,4,2.25,2.24,2,2.24,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,16,2016-11-26,11,2016,2,7.25,2.515,2,1.46,1.055
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,9,2016-11-26,11,2016,2,4.75,9.815,11,9.815,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,30,2016-09-26,9,2016,4,3.33,11.399,4,11.399,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,8,2017-04-30,4,2017,2,4.08,0.28,1,0,0.28
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,22,2016-09-19,9,2016,4,1.83,5.88,2,5.88,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,30,2016-12-13,12,2016,1,6,26.2384694173356,20,26.2384694173356,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,29,2016-10-09,10,2016,1,5.13,2.065,2,0,2.065
42,"bonique","Allothunnus fallai",NA,"Allothunnus",8,3,2016-11-26,11,2016,2,4.58,23.721,20,23.721,0
42,"bonique","Allothunnus fallai",NA,"Allothunnus",1,13,2016-11-26,11,2016,2,9.33,2.215,2,2.215,0
43,"birimba","Zebrasoma desjardinii",NA,"Zebrasoma",7,7,2016-03-30,3,2016,4,4,0.1992,4,0.1992,0
44,"blemariny","Secutor insidiator",NA,"Secutor",1,24,2016-11-13,11,2016,3,2.32,0.085,2,0.085,0
44,"blemariny","Secutor insidiator",NA,"Secutor",1,19,2016-08-12,8,2016,3,0.62,0.16,1,0,0.16
44,"blemariny","Secutor insidiator",NA,"Secutor",1,5,2017-09-24,9,2017,4,2,0.065,1,0,0.065
44,"blemariny","Secutor insidiator",NA,"Secutor",1,8,2016-08-19,8,2016,5,5.33,0.812,28,0.812,0
44,"blemariny","Secutor insidiator",NA,"Secutor",8,5,2016-11-13,11,2016,3,3.2,0.19,6,0.19,0
44,"blemariny","Secutor insidiator",NA,"Secutor",1,27,2017-01-11,1,2017,1,3.5,0.03,2,0,0.03
45,"boezarano","Scarus russellii",NA,"Scarus",7,21,2016-05-25,5,2016,4,3,0.27,1,0,0.27
45,"boezarano","Scarus russellii",NA,"Scarus",7,4,2016-03-22,3,2016,2,5.5,5.225,6,5.225,0
45,"boezarano","Scarus russellii",NA,"Scarus",7,5,2016-03-30,3,2016,4,4.33,2.333,5,2.333,0
45,"boezarano","Scarus russellii",NA,"Scarus",1,17,2016-08-22,8,2016,2,4.22,0.11,2,0,0.11
45,"boezarano","Scarus russellii",NA,"Scarus",7,2,2016-05-14,5,2016,4,3.75,2.902,4,2.902,0
45,"boezarano","Scarus russellii",NA,"Scarus",1,11,2016-10-23,10,2016,2,1.67,2.84,5,2.84,0
45,"boezarano","Scarus russellii",NA,"Scarus",1,15,2016-09-19,9,2016,2,4.25,6.88,17,6.88,0
45,"boezarano","Scarus russellii",NA,"Scarus",4,2,2016-03-14,3,2016,4,3.75,2.03,3,2.03,0
45,"boezarano","Scarus russellii",NA,"Scarus",7,4,2016-03-26,3,2016,4,6.83,4.357,8,4.357,0
45,"boezarano","Scarus russellii",NA,"Scarus",7,2,2016-03-26,3,2016,4,6,6.575,12,6.575,0
45,"boezarano","Scarus russellii",NA,"Scarus",1,17,2016-09-19,9,2016,2,3.57,1.49,3,1.49,0
45,"boezarano","Scarus russellii",NA,"Scarus",7,2,2016-04-23,4,2016,4,3.5,0.655,1,0,0.655
45,"boezarano","Scarus russellii",NA,"Scarus",2,6,2016-03-30,3,2016,4,3.17,1.595,3,1.595,0
46,"bokoravina",NA,NA,NA,2,1,2016-03-14,3,2016,2,4.5,0.09,1,0,0.09
46,"bokoravina",NA,NA,NA,1,8,2016-09-21,9,2016,2,6.42,0.32,3,0.32,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,10,2016-05-26,5,2016,3,2.82,0.025,1,0.025,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,3,2016-06-11,6,2016,3,2.63,0.06,1,0.06,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,22,2017-05-15,5,2017,3,3.03,0.23,4,0.23,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,18,2016-08-07,8,2016,3,3.1,0.14,2,0.14,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,2,2016-03-26,3,2016,3,3.05,0.045,1,0.045,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,13,2017-04-23,4,2017,3,2.57,0.06,1,0.06,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,13,2017-03-25,3,2017,3,2.32,0.14,3,0.14,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,11,2016-07-10,7,2016,3,3.5,0.065,2,0,0.065
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,22,2017-03-25,3,2017,3,3.85,1.05,21,1.05,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,10,2017-03-25,3,2017,3,2.57,0.105,3,0.105,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,15,2016-07-22,7,2016,3,4.2,0.025,1,0.025,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,22,2017-04-23,4,2017,3,2.9,0.065,1,0.065,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,10,2016-08-07,8,2016,3,3.55,0.16,4,0,0.16
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,16,2016-08-07,8,2016,3,1.65,0.075,2,0.075,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,10,2016-06-11,6,2016,3,2.3,0.134,4,0.134,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,10,2017-04-23,4,2017,3,3.52,0.19,5,0,0.19
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,5,2017-01-31,1,2017,3,3.58,0.13,2,0.13,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,30,2016-10-20,10,2016,1,1,0.045,1,0.045,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,3,2016-07-22,7,2016,3,5.27,0.135214285714286,3,0.135214285714286,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,9,2016-07-22,7,2016,3,5.47,0.1,3,0,0.1
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,22,2016-07-26,7,2016,1,3.43,0.0450714285714286,1,0.0450714285714286,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",1,5,2017-03-25,3,2017,3,3.03,0.12,3,0.12,0
47,"bontana","Amblyrhynchotes honckenii",NA,"Amblyrhynchotes",8,10,2016-10-16,10,2016,3,3.33,0.085,2,0,0.085
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",2,26,2017-04-22,4,2017,2,3.83,0.445,3,0,0.445
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,5,2016-04-22,4,2016,2,4.33,1.88,10,1.88,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,22,2016-09-30,9,2016,1,5.5,0.12,1,0,0.12
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,27,2016-08-06,8,2016,1,3.55,0.165,1,0,0.165
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,33,2017-05-15,5,2017,1,4.03,0.09,2,0,0.09
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2017-05-15,5,2017,1,3.5,0.095,1,0,0.095
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-06-15,6,2016,2,4.72,0.355,3,0,0.355
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,33,2016-07-08,7,2016,1,3.17,5.60105242161969,23,5.60105242161969,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,10,2017-04-23,4,2017,3,3.52,0.14,1,0,0.14
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,27,2017-01-11,1,2017,1,3.5,0.06,1,0.06,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,14,2016-06-20,6,2016,2,5.23,0.09,1,0,0.09
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,22,2017-03-25,3,2017,3,3.85,0.045,1,0,0.045
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,5,2016-09-26,9,2016,3,4.07,0.64,8,0.64,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,35,2016-09-30,9,2016,1,3.95,0.57,2,0,0.57
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,30,2016-10-20,10,2016,1,1,0.115,1,0.115,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-06-29,6,2016,2,5.97,0.285,3,0,0.285
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,14,2016-08-23,8,2016,1,5.75,3.40933625663807,14,3.40933625663807,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,5,2017-01-31,1,2017,3,3.33,0.72,10,0.72,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,13,2016-07-22,7,2016,2,4.33,0.5,1,0,0.5
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2017-08-20,8,2017,1,3,0.730572054993873,3,0.730572054993873,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,49,2016-08-06,8,2016,1,4.08,60.8810045828227,250,60.8810045828227,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,8,2016-04-23,4,2016,1,5,2.43524018331291,10,2.43524018331291,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,33,2016-08-12,8,2016,1,3.75,36.2850787313623,149,36.2850787313623,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,16,2016-04-26,4,2016,2,5.5,0.69,3,0,0.69
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,9,2016-07-22,7,2016,3,5.47,0.115,2,0,0.115
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,2,2016-09-23,9,2016,1,4.08,19.9689695031659,82,19.9689695031659,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,9,2016-10-27,10,2016,2,3.15,0.275,1,0.275,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,10,2016-04-26,4,2016,2,4.33,0.12,2,0,0.12
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,17,2016-09-22,9,2016,2,3.75,0.865,3,0.865,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2017-04-26,4,2017,1,4.87,0.974096073325163,4,0.974096073325163,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,36,2016-07-08,7,2016,1,6.25,0.345,1,0,0.345
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2017-03-29,3,2017,2,5.08,0.32,4,0.32,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-06-29,6,2016,2,5.97,0.555,4,0.555,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,35,2016-05-14,5,2016,1,3.68,0.19,1,0,0.19
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,8,2017-06-21,6,2017,2,3.83,0.105,1,0,0.105
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-08-05,8,2016,2,4.33,0.14,2,0,0.14
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,30,2016-08-06,8,2016,1,5.27,25.3264979064543,104,25.3264979064543,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,4,2016-12-13,12,2016,1,2.5,0.243524018331291,1,0.243524018331291,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,38,2016-10-26,10,2016,1,2.75,0.045,1,0,0.045
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2017-02-24,2,2017,2,2.88,0.81,7,0.41,0.4
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",2,14,2017-04-20,4,2017,2,6.42,0.595,1,0.595,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-03-26,3,2016,2,4.5,0.065,2,0.065,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,36,2017-05-23,5,2017,1,7.17,2.92228821997549,12,2.92228821997549,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,31,2016-08-06,8,2016,1,3.47,0.12,1,0,0.12
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",2,13,2017-04-20,4,2017,2,7.58,2.74,1,2.74,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,18,2016-09-26,9,2016,3,3.75,0.09,1,0,0.09
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,3,2016-11-26,11,2016,2,4.58,0.09,2,0,0.09
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,42,2016-10-26,10,2016,1,5.67,1.21762009165645,5,1.21762009165645,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,6,2016-04-22,4,2016,2,5.5,0.45,2,0,0.45
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,16,2016-06-16,6,2016,2,4.93,0.125,1,0.125,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,34,2017-05-23,5,2017,1,6.9,18.5078253931781,76,18.5078253931781,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",2,1,2016-03-14,3,2016,2,4.5,0.055,2,0,0.055
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,31,2016-09-28,9,2016,1,4.93,0.63,2,0.63,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,16,2016-09-22,9,2016,2,3.32,0.57,5,0.57,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,5,2017-07-28,7,2017,2,3.25,0.345,2,0,0.345
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,14,2016-09-17,9,2016,1,4.92,5.60105242161969,23,5.60105242161969,0
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",1,16,2017-02-27,2,2017,1,8.63,0.065,1,0,0.065
48,"kasera","Sphyranea acutipinnis",NA,"Sphyranea",8,2,2016-07-10,7,2016,3,2.83,1.046,12,0.576,0.47
